author_name,author_description,followers,author_url,country,target_country,region,post_count,avg_sentiment,total_engagement,total_impressions,tribe
𝐃𝐚𝐯𝐢𝐝 𝐙 🇷🇺 🇮🇪,IRELAND &  🇷🇺 SMO /НИ ШАГА НАЗАД 🇷🇺 / @Ru_ZVZ backup / TG- https://t.co/LnUfq0U0df 🇨🇮,46075,http://twitter.com/SMO_VZ/,,Other,Unknown,1,0.0,6,434,Unclassified
DreamLeaf 🌱🌻 🍉,Joining the war on the woke mind virus on the side of the woke mind virus,45953,http://twitter.com/DreamLeaf5/,,Other,Unknown,1,-5.0,83,2710,Unclassified
Bill Crosby,"Creator of https://t.co/4GTptJ2AGO, AI Nerd, I build cool shit that automates growth in social.",45353,http://twitter.com/BillCrosby/,United States,US,TC1_NA,1,5.0,0,0,Tech/Digital
Ed West,"Writer, the Wrong Side of History substack",44761,http://twitter.com/edwest/,United Kingdom,UK,TC2_EU,1,0.0,2,29,Creative
Pascal-Emmanuel Gobry,"@PolicySphere // Twitter is for jokes and thinking outloud. // Like art, rugby, F1, cuisine // Francophone account: @pegobry_fr // e-acc",44515,http://twitter.com/pegobry_en/,France,FR,TC2_EU,2,-2.5,78,5894,Unclassified
caroline mccarthy 🦝,"Tech optimist ✌🏻 | Xoogler, TED Resident | Infuriating centrist Abundance YIMBY, pro-nuclear, pro-🍄, pro-resurrecting saber tooth cats 🐈‍⬛",44494,http://twitter.com/caro/,United States,US,TC1_NA,1,5.0,23,3429,Tech/Digital
Adam Rackis,"Software Engineer. Prev, Riot. TanStack, Next, React, C++ when I'm feeling nasty. Beer, whiskey, coffee snob. Book lover. Jr Developer for life.",43757,http://twitter.com/AdamRackis/,United States,US,TC1_NA,1,0.0,1,53,Tech/Digital
Liz Mair,UK-US libertarian comms hack.Pro-Rishi ('22);Blunt(‘16);Walker(‘12-'15);Rand(‘13);Perry(‘12);Fiorina(‘10);RNC spox(‘08)/Clarke/Cameron(‘05). I ❤️ Arsenal.,43400,http://twitter.com/LizMair/,United States,US,TC1_NA,1,0.0,2,1475,Unclassified
Pat C in Central FL 🏝☀️,Grateful FL transplant from MA who supports President Trump and Governor DeSantis. Happily married to USAF Vietnam Vet. Animal lover. No DMs! No porn!,42981,http://twitter.com/BeachCity55/,,Other,Unknown,1,-5.0,6,152,Unclassified
gary leff,"Miles & Points, Mistake Fares, and Luxury Travel",42895,http://twitter.com/garyleff/,,Other,Unknown,64,-0.859375,159,78151,Travel Enthusiast
Narinder Kaur,"Broadcaster, social commentator, TV personality.  Punjabi Geordie. Grew up in a corner shop. expect typos   @bbcsml @gmb  @Jeremyvineon5",42854,http://twitter.com/narindertweets/,United Kingdom,UK,TC2_EU,1,-5.0,18,3822,Unclassified
The Dutch Doge Guy 🐕,"Premium+ Chief Tip 🙅🏼‍♂️ Here for memes and the $Doge community 🐕 United we stand strong, divided we fail 💪🏻 Support my account and subscribe #070GANG",42842,http://twitter.com/070guy/,,Other,Unknown,1,0.0,40,25692,Luxury Lifestyle
Lateef 🙃,"Observing reality for what it is, a series of social constructs | it’s not serious unless I say otherwise | 82 countries 🌎 | views are my own",42830,http://twitter.com/LateefSaka/,France,FR,TC2_EU,1,-5.0,16,7734,Tech/Digital
MunafromTravelletters,"Travel content creator | Sharing tips on visas, destinations, flight and everything travel| IG: @Travelletters_ I AM NOT A TRAVEL AGENT. HelloMunachi@gmail.com",42766,http://twitter.com/Munachimsoooo/,,Other,Unknown,1,0.0,115,19138,Travel Enthusiast
0xAllen 🛡️🦇🔊,Quiet part out loud.  building: stuff | previously: @Vayner3,42498,http://twitter.com/0xAllen_/,,Other,Unknown,1,0.0,2,126,Unclassified
Bradley Wall 🏳️‍🌈 🇪🇺🇬🇧🌍,"Lover of humanity, science, environment, international coope and everything positive the world has to offer. Campaigner when it is against something negative🌹",40891,http://twitter.com/BWallArthur/,United States,US,TC1_NA,1,-5.0,0,10,Travel Enthusiast
"mommygirl, CPA",ACTUALLY !!! the real official mommygirl | certified Never been Serious in my Life about anything,40742,http://twitter.com/bigdumb_baby/,,Other,Unknown,1,-5.0,469,154988,Unclassified
Paula London 🇬🇧,Broadcaster: Follow for news often with humour. Seen @bbc @gbnews @itv 📧 thepaulalondon@outlook.com. https://t.co/n1HYBN5bfc Views-My own,40598,http://twitter.com/misspaulalondon/,United Kingdom,UK,TC2_EU,1,-5.0,159,24067,Unclassified
Noelle✨,"dorkiest hot girl you will ever meet, mildly witty, woman in stem, AI enthusiast, & lingerie lover. tOSU alum",40539,http://twitter.com/maybeimabelle/,,Other,Unknown,1,5.0,3,32,Tech/Digital
Arrow,skins live daily @ https://t.co/gLCEuO57Rw | @skinswapcom partner arrowtwitch90@gmail.com,40534,http://twitter.com/ArowCS/,,Other,Unknown,1,-5.0,605,21790,Tech/Digital
Shivaye 🔱,..,39334,http://twitter.com/shivaye01/,,Other,Unknown,1,-5.0,10,7765,Unclassified
Paul Sloane,"Speaker, Facilitator, Author on lateral thinking & innovation. I help inspire people to be more creative. Book me for your meeting. Enroll in my online courses.",39190,http://twitter.com/PaulSloane/,United Kingdom,UK,TC2_EU,2,5.0,2,0,Creative
☈ Chris Jackson ☈,Meteorologist | Storm Chaser | I like big clouds and I cannot lie | Aviation 📸 | Past 🧑🏼‍🚒🚒 | Master Mason Cedar Lodge 184AFM,38959,http://twitter.com/ChrisJacksonSC/,United States,US,TC1_NA,1,0.0,1,3,Travel Enthusiast
holland🐰,of course she has an onlyfans  🔗 below,38793,http://twitter.com/thebiggestyee/,United States,US,TC1_NA,1,0.0,0,173,Unclassified
•Mairead• 🇬🇧✝️🏴󠁧󠁢󠁥󠁮󠁧󠁿 🐸 🇻🇦,**FREN** *CATHOLIC*  Anti-WEF/NWO  homeschool mom and staunch brain tumour warrior.,38395,http://twitter.com/RayMairead/,United Kingdom,UK,TC2_EU,1,-5.0,1,52,Tech/Digital
Mathias Priebe,#Priebshow ist meine Morningshow ☀️ auf X. Danach helfe ich Menschen ihre Ziele zu erreichen. Mitunter gründe ich Unternehmen.,37877,http://twitter.com/MathiasPriebe/,Germany,DE,TC2_EU,1,-5.0,223,2797,Unclassified
FedSlayer,"Enemy of big gov, fake virtue, & unelected tyrants.  I slay swamp-born rats with a Constitution in one hand & receipts in the other.  Torch & shovel ready‼️",37618,http://twitter.com/FedSlayer/,,Other,Unknown,1,0.0,17,2290,Unclassified
Lyman Stone 石來民 🦬🦬🦬,"Lutheran Husband Dad Kentuckian Demographer. Please forgive me: my tweets are often accidentally mean. @DemographicNTEL, @FamStudies Pronatalism Initiative",37463,http://twitter.com/lymanstoneky/,,Other,Unknown,1,5.0,395,45003,Unclassified
ZBreakingNewz,“Freedom (n.): To ask nothing. To expect nothing. To depend on nothing.” - Ayn Rand.,37449,http://twitter.com/ZBreakingNewz/,,Other,Unknown,2,-2.5,2,12,Unclassified
Ajay Awtaney,Aviation/Hospitality & Loyalty Journo | Miles & Points Nerd | Indian Credit Card Expert | #paxex | #avgeek | flown over a million miles| @skift @ndtvprofitindia,37346,http://twitter.com/LiveFromALounge/,,Other,Unknown,2,0.0,98,13284,Travel Enthusiast
Jay Nelson 🍁,"The Political Commentator, Philosopher, Saw Operator, Tree Planter (& former artist) that wants you to remember what happened to Canada & make it Gr8 Again 🇨🇦",36293,http://twitter.com/StoneSculptorJN/,Canada,CA,TC1_NA,2,-5.0,6,44,Tech/Digital
Georgia Weidman,Author: Penetration Testing Founder: @bulbsecurity & @shevirahsec Professor: @UMDGlobalCampus @SCSU & @purdueglobal,36192,http://twitter.com/georgiaweidman/,United States,US,TC1_NA,1,-5.0,2,45,Business Traveler
mpilo 🇨🇩🇸🇩🇵🇸,#FreeCongo #FreeSudan #FreePalestine  Protect Black Women • Protect Queer Lives •,35880,http://twitter.com/mpilokhumalo_/,,Other,Unknown,1,0.0,1,149,Unclassified
ً,,35872,http://twitter.com/TAFELMUKOVIC/,United States,US,TC1_NA,1,0.0,0,0,Unclassified
Tim Duy,"Husband, father, Chief U.S. Economist, @sghmacro, @uoregon economist, Tim Duy's Fed Watch, former  columnist for @bopinion",35474,http://twitter.com/TimDuy/,United States,US,TC1_NA,1,0.0,0,0,Unclassified
Misneach 🐾🌈🏳️‍⚧️,The official unofficial account for the céad madra na hÉireann. like Síoda and Bród - gone but not forgotten.,35405,http://twitter.com/BrodHiggins/,France,FR,TC2_EU,1,0.0,197,5138,Unclassified
Rugi,Film Producer || Camper || Wildlife Lover || Hiker || Mobile Photographer || Wanderer || #GGMU || #redbullracing,35169,http://twitter.com/mercymurugi/,,Other,Unknown,1,-5.0,5,622,Creative
David Furones,"Miami Dolphins beat reporter for Sun Sentinel. University of Miami alum. Unapologetically myself, I’m sorry. | IG: david.furones | dfurones@sunsentinel.com",34519,http://twitter.com/DavidFurones_/,United States,US,TC1_NA,1,-5.0,11,4296,Unclassified
MenTourPilot,"Founder of the Mentour Media group, 1.8M followers on YouTube, senior Captain on the Boeing 737. Always learning, always improving, always innovating.",34472,http://twitter.com/MenTourPilot/,,Other,Unknown,1,5.0,82,9971,Business Traveler
Idrees Ahmad | idreesahmad.bsky.social,Associate Editor—@newlinesmag; Contributing Editor—@lareviewofbooks; Bylines—@guardian @nybooks @foreignpolicy @WashingtonPost @TheTLS; Author—Dark Instruments,33613,http://twitter.com/im_PULSE/,,Other,Unknown,1,-5.0,1,28,Creative
Mackenzie Gray,"National Reporter with Global National & Global News covering Parliament Hill | Always in a white shirt | I’m on TV for a reason, expect typos",33369,http://twitter.com/Gray_Mackenzie/,Canada,CA,TC1_NA,1,0.0,5,137,Unclassified
Tim Acheson,"Entrepreneur, techie, mad scientist, dad.  Tech, web, AI, travel, outdoors, property, business, science, history, theology, politics, farming, scuba, boats, etc",33286,http://twitter.com/timacheson/,,Other,Unknown,1,-5.0,0,0,Business Traveler
Aimen Dean,"Author (Nine Lives, My time as MI6 spy inside Al-Qaeda), Ex banker, Ex spy, advisor and a podcaster @MHConflicted",32677,http://twitter.com/AimenDean/,,Other,Unknown,1,-5.0,264,9478,Business Traveler
MJJJusticeProject Inc- #MJ Fan Acct,"Reg LLC -Fan Account for Michael Jackson- On Wordpress, Twitter, Instagram, Facebook, and Youtube",32497,http://twitter.com/MJJJusticePrjct/,,Other,Unknown,1,-5.0,6,220,Unclassified
Mimi,Batman is the hero we deserve right now ... follow me on IG @fux0uttahea,31698,http://twitter.com/fux0uttahea/,United States,US,TC1_NA,1,-5.0,0,0,Unclassified
Old Man Lefty,"Just an (some say overly) opinionated Black guy from Seattle.  Democrat all day, every day.  OldManLefty @jonbandit.bsky.social",31511,http://twitter.com/OldManLefty1/,,Other,Unknown,1,-5.0,64,371,Unclassified
Casey Mericle,Real Estate Degenerate.  Opinions are free the foolishness you’ll pay for. DM like you own the place.,31236,http://twitter.com/CaseyMericle/,,Other,Unknown,1,0.0,1,633,Unclassified
Sam North,🎥⚽️ Footy Adventures on YouTube,30551,http://twitter.com/The_Sam_North/,United Kingdom,UK,TC2_EU,1,5.0,229,76556,Travel Enthusiast
Planesanity,insane plane stuff,30297,http://twitter.com/planesanity/,,Other,Unknown,3,-3.3333333333333335,97,10239,Unclassified
gino.eth 💽,"2x Grammy-winner, 7x nominee, 12x platinum 💿📈  Host of Good Luck! with Gino and #1 ranked cyberbully worldwide.",30210,http://twitter.com/GinoTheGhost/,,Other,Unknown,1,-5.0,19,3733,Travel Enthusiast
Yvie's Pinned Tweet,"'But what we do have, we can polish. We can polish it, honey, til it blinds them.' - Duchess Milan              •      YOU WILL NEVER ERADICATE US.",30092,http://twitter.com/AdamantxYves/,United States,US,TC1_NA,1,5.0,0,0,Tech/Digital
brobert545,"retired busines executive, plane crash survivor(UA 232) google it,six holes in one, two kids, 6 grand kids MAGA. Author: Better Lives for our Grandkids.",29853,http://twitter.com/brobert545/,United States,US,TC1_NA,2,-2.5,6,85,Business Traveler
McErin☘️,flagrantly mediocre.,29616,http://twitter.com/colleen_eileen/,,Other,Unknown,1,-5.0,24,564,Unclassified
Traps N Trunks,Promo | Mixtape Slots & Hosting | Digital Marketing | Artwork | Consulting 💰 kdough@trapsntrunks.com,29074,http://twitter.com/trapsntrunks/,,Other,Unknown,1,-5.0,19,1489,Tech/Digital
VikingXBT,Low iq market commentary  • Advisory: @LiquidAlphaAI • Partnered: @nekoverse_gg,28948,http://twitter.com/VikingXBT/,,Other,Unknown,1,0.0,0,1883,Tech/Digital
Janet Johnson,There’s something happening here; what it is ain’t exactly clear. (she/her),28727,http://twitter.com/JJohnsonLaw/,,Other,Unknown,1,0.0,8,606,Tech/Digital
PUBLORD,𝙏𝙊𝙓𝙄𝘾 𝙃𝘼𝙋𝙋𝙔 𝙃𝙊𝙐𝙍!!  #SpacesHost  || #Bitcoin ||  occasional memes,27976,http://twitter.com/publordhodl/,,Other,Unknown,1,0.0,18,495,Unclassified
Midwest Iowa girl,"❤️ #married 26 yr USMC brat. Semper Fi. I tweet stocks and politics, I am a conservative.",27484,http://twitter.com/Maga4Justice/,,Other,Unknown,2,-5.0,16,461,Unclassified
Allen Mashburn,"Contributor- The Blaze, The Jenna Ellis Show, Eric Metaxas Show, Salem News, RAV, The Stream, American Greatness, Human Events, AFR, Newsmax; Doctoral student",27341,http://twitter.com/Mashburn4NC/,United States,US,TC1_NA,1,0.0,54,1206,Business Traveler
🏘️ 🏗️ 🇫🇷 Mémoire2Ville 🌆 🚧stop war 🇵🇸🇮🇱,le Logement Collectif* dans tous ses états..Histoire & Mémoire de l'Habitat / Archives ANRU / Rétro Banlieue / Renouvellement Urbain / Urbanisme / HLM 🐈‍⬛,27220,http://twitter.com/Memoire2cite/,France,FR,TC2_EU,1,0.0,45,1421,Tech/Digital
P3 Driver 🇺🇲 Winning,"Pronouns: Christ / follower. ✝️ One day every knee will bow, and every tongue confess Jesus is King. Typo proficient.  Didn't pay for the check mark.",27076,http://twitter.com/p3driver/,United States,US,TC1_NA,1,-5.0,4,99,Unclassified
SomethingNew,"“The dice are rolled on the table, and every play is decided by God.” Have you read your Bible today?",26585,http://twitter.com/TrumpWon1234567/,United States,US,TC1_NA,4,-2.5,32,823,Unclassified
shrimp,@solflare ambassador,26482,http://twitter.com/shrimpgangsol/,,Other,Unknown,1,0.0,23,341,Unclassified
SuzieWong 🌹🍄🌲🌳☀️☔,"BA(Econ), MBA. Born: Norwich 1959. Resident of Isle Itler.  My Cat Eats Tories.  Here is an escape to better times: https://t.co/e0o15HwmU8",26181,http://twitter.com/SuzieWo20886208/,,Other,Unknown,1,-5.0,15,308,Unclassified
Shahab,20+ years of brand building across Web2 & Web3.  Ex-GoPro & Liquid Death strategist.,25625,http://twitter.com/Shahabs/,United States,US,TC1_NA,1,0.0,1,36,Tech/Digital
Egountchi Behanzin,Panafrican Leader | Political Analyst | Revolutionary | Founding President of the international organization @LDNAOFFICIEL,25184,http://twitter.com/EgountchiLdna/,,Other,Unknown,1,0.0,46,1446,Unclassified
Michael Dempsey,"Dreaming about the future, romanticizing the past | MP @compoundvc investing in former science projects & crypto with a thesis-driven approach at seed",25161,http://twitter.com/mhdempsey/,United States,US,TC1_NA,1,5.0,0,0,Tech/Digital
Jeremy Horpedahl 🥚📉,"Dad, Economist, and Arkansan.  Associate Professor @UCAbusiness, Director @ACRE_UCA, Adjunct Scholar @CatoInstitute. Tweets are mine",25134,http://twitter.com/jmhorp/,United States,US,TC1_NA,1,0.0,29,2714,Business Traveler
GET THE CRIMINALS OUT OF POLITICS!!!!🇺🇲🇺🇲🇺🇲,God fearing Bible thumping Conservative  starting over. I won't be silenced.1776 do we need to repeat this bloody part of History🇺🇲🙏 God Bless America 🤔,25026,http://twitter.com/PatriotMike15/,United States Minor Outlying Islands,Other,Other,1,-5.0,14,130,Unclassified
doug funnie,I need more allowance. Verified to not be a degenspartan alt through chainlink proof of reserves Youtube of mostly unstructured aspergers droning linked below,24960,http://twitter.com/cryptoklotz/,,Other,Unknown,1,-5.0,15,1470,Tech/Digital
Canada's Travel Guy,"Travel writer. Writes for Toronto Star, Vancouver Sun, BOLD Traveller, Zoomer & more. Board member Society of American Travel Writers. Travel/tourism consultant",24846,http://twitter.com/JimByersTravel/,,Other,Unknown,2,2.5,2,156,Business Traveler
Tejas Ghongadi,Co-Founder of @ThePointsCode - Simplifying the #CreditCard #Points & #Airmiles Space to some amazing rewards & luxury travel.,24759,http://twitter.com/tejasghongadi/,,Other,Unknown,1,5.0,56,18317,Business Traveler
Anna,Ich putz hier nur. Trollaccount.,24549,http://twitter.com/knalltueten_ag1/,Germany,DE,TC2_EU,1,5.0,144,3598,Unclassified
Not Lee Kuan Yew!,Trying to spread the wisdom of Lee Kuan Yew!,24333,http://twitter.com/LKYMM23/,,Other,Unknown,1,-5.0,6,7,Unclassified
Gr8fulNurse 𝕏,Jesus’Grace.✝️❤️Ret. MSN/Rescue🐾 🇺🇸#MAGA/BackTheBlue/Vets/Military/1A/2A/ 🇺🇸 🙏🏼Jesus is our only salvation 🙏🏼🥰✝️🚫porn/DM/Crypto/$.,24158,http://twitter.com/Gr8fulSusan/,United States,US,TC1_NA,1,5.0,1,32,Tech/Digital
Vic 🌮,"3x dad, 6.2x runner, 0.5x violinist, 1x principal engineer.  my projects: https://t.co/GuNXSaKOaX https://t.co/sWt5LxcymV https://t.co/fsYQRhnIK8",23918,http://twitter.com/VicVijayakumar/,,Other,Unknown,2,5.0,2,587,Tech/Digital
✈Monica-مونيكا✈️,With a mile of runway you have the whole world!! Aviatrix sharing news from the web!! In ❤️ with Aviation ✈..NO DM´s,23793,http://twitter.com/vargasmoni/,,Other,Unknown,20,-0.5,50,2289,Travel Enthusiast
Ms. Sn@cks,Houston by way of the Sip! Same Energy Advocate | Supporter of education and empowerment 🙏🏽|  Owner @ScentedCompany,23477,http://twitter.com/HenriettaSnacks/,,Other,Unknown,1,-5.0,0,39,Unclassified
The Fact Checker,1️⃣Follow 2️⃣Tag The_Facts_Dude in a Post When You Need Facts 🎥 Posting the Viral Videos Before They Go Viral 🔔 Notifications on for the New Viral News,23379,http://twitter.com/The_Facts_Dude/,United States,US,TC1_NA,2,0.0,0,0,Unclassified
Gregory Ioannidis⚖️,Described as leading sports lawyer. A.Professor and attorney at law @SportsLawExper1 @sheffhallamuni and @Kings_Chambers. Academia & practice. Personal views.,23326,http://twitter.com/LawTop20/,,Other,Unknown,1,-5.0,2,2750,Business Traveler
Karen 🇨🇦,"Wife, Mother, Nanna, ex-Institutional Asset Manager; now, an artist & recovering Liberal. Carney is more dangerous than Trudeau. I block back. #Pierre4PM",23320,http://twitter.com/dkreative1/,,Other,Unknown,1,0.0,3,136,Business Traveler
Alex Perez Abba.,"CONSTITUTIONALIST. MAGA, KAG, PHD, I  follow all patriots. No DMs, not looking to date. No Crypto currency bs. No porno. Trump 2024!! Don't add me to lists!",23140,http://twitter.com/AlexPer51573831/,United States,US,TC1_NA,1,-5.0,1,8,Tech/Digital
I Pray for the Carbz…From Day to Day,Support my LOONA girls on their new endeavors,23046,http://twitter.com/sissythatpatch/,,Other,Unknown,1,-5.0,8,2206,Unclassified
Jamie Larounis,"Travel industry analyst @upgradedpoints covering airlines, hotels, trains, and loyalty programs • EMT • Eagle Scout • Rotarian • jamie@theforwardcabin.com",23042,http://twitter.com/TheForwardCabin/,United States,US,TC1_NA,1,0.0,0,1507,Travel Enthusiast
